FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,IsSat,OBJECTID,Shape_Leng,RiverMile,Distance
7267,6709,367434610,0,WIG,40.621315,-80.59295667,2014-02-05 12:30:32.023,36,9,"New Cumberland Locks & Dam, Ohio River, WV",5.79,N,53,0.01450118,53,0.00065577
7268,6710,367434610,0,WIG,40.62130333,-80.59295833,2014-02-05 13:00:52.157,36,9,"New Cumberland Locks & Dam, Ohio River, WV",5.79,N,53,0.01450118,53,0.00064498
7269,6711,367434610,0,WIG,40.62131,-80.59298,2014-02-05 13:30:12.147,36,9,"New Cumberland Locks & Dam, Ohio River, WV",5.79,N,53,0.01450118,53,0.00063923
7270,7995,367506940,0,Vessel,40.62094167,-80.59248,2014-02-14 05:30:03.560,46,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.54,N,53,0.01450118,53,0.00058956
7271,8040,367506940,0,Vessel,40.62389333,-80.60332167,2014-02-15 04:00:24.030,46,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.21,N,53,0.01450118,53,0.00043592
7272,8829,367522220,0,Vessel,40.62368,-80.603885,2014-02-11 00:30:30.363,48,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.18,N,53,0.01450118,53,0.00033951
7273,8937,367532810,8836687,Vessel,40.62409833,-80.60082333,2014-02-24 03:30:02.667,40,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.31,N,53,0.01450118,53,0.00013732
7274,8975,367532810,8836687,Vessel,40.62102333,-80.59227667,2014-02-25 04:00:12.413,40,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.55,N,53,0.01450118,53,0.00076608
7275,9094,367539140,3145728,Vessel,40.61994167,-80.590695,2014-02-11 14:30:53.133,50,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.59,N,53,0.01450118,53,0.00067991
7276,9112,367539140,3145728,Vessel,40.62148,-80.59394833,2014-02-12 20:30:31.717,50,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.5,N,53,0.01450118,53,0.00027361
7277,9139,367539140,3145728,Vessel,40.62183,-80.59387,2014-02-17 21:00:02.833,50,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.51,N,53,0.01450118,53,0.00061237
7278,9203,367539140,3145728,Vessel,40.62341833,-80.59981833,2014-02-20 03:00:22.567,50,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.33,N,53,0.01450118,53,0.00072987
7279,9281,367539140,3145728,Vessel,40.62054667,-80.59181667,2014-02-22 15:30:41.370,50,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.56,N,53,0.01450118,53,0.00060326
7280,9300,367539160,0,Vessel,40.62362667,-80.60303,2014-02-24 14:00:30.563,51,24,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.21,N,53,0.01450118,53,0.00011633
7281,9609,367553630,0,Vessel,40.62104667,-80.59243,2014-02-21 18:30:19.757,0,0,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.55,N,53,0.01450118,53,0.00070515
7282,9704,367553630,0,Vessel,40.62084667,-80.59237,2014-02-23 22:00:11.347,0,0,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.54,N,53,0.01450118,53,0.00056676
7283,7,143481,8842260,Tug,40.62235167,-80.609145,2014-02-04 23:30:10.067,24,8,"New Cumberland Locks & Dam, Ohio River, WV",5.7,N,54,0.014501179,54,0.00008955
7284,36,143481,8842260,Tug,40.62342,-80.605475,2014-02-08 20:00:17.793,24,8,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.11,N,54,0.014501179,54,0.00040263
7285,236,143481,8842260,Tug,40.62285,-80.609185,2014-02-16 08:00:27.160,24,8,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.96,N,54,0.014501179,54,0.00058582
7286,610,366936660,1310720,HSC,40.62363333,-80.605,2014-02-11 02:00:39.273,36,32,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.14,N,54,0.014501179,54,0.00051669
7287,1168,366962960,100523550,WIG,40.62297667,-80.60914667,2014-02-09 20:00:36.377,48,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.96,N,54,0.014501179,54,0.00070227
7288,1609,366963040,0,Vessel,40.62233167,-80.60965167,2014-02-14 22:30:08.037,44,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.92,N,54,0.014501179,54,0.00017125
7289,1645,366963040,0,Vessel,40.62367,-80.60423,2014-02-16 03:00:28.500,44,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.17,N,54,0.014501179,54,0.00039868
7290,1684,366963060,3407872,Vessel,40.62100333,-80.61550333,2014-02-10 09:00:34.630,46,14,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.66,N,54,0.014501179,54,0.00003956
7291,1703,366963410,100520414,Vessel,40.62165,-80.61349667,2014-02-14 10:30:34.143,47,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.76,N,54,0.014501179,54,0.00027202
7292,1859,366967450,100608537,Vessel,40.62272,-80.61041833,2014-02-09 06:30:44.033,38,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.91,N,54,0.014501179,54,0.00070501
7293,1948,366967450,100608537,Vessel,40.62322333,-80.60858667,2014-02-25 17:30:11.823,38,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.99,N,54,0.014501179,54,0.000832
7294,2106,366967590,100608409,Vessel,40.62366833,-80.60489,2014-02-18 16:30:06.037,45,14,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.14,N,54,0.014501179,54,0.00052899
7295,2305,366989280,8836625,Vessel,40.62383833,-80.606365,2014-02-09 08:00:57.617,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.1,N,54,0.014501179,54,0.00099044
7296,2306,366989280,8836625,Vessel,40.62339833,-80.60920833,2014-02-09 08:30:17.497,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.98,N,54,0.014501179,54,0.00112775
7297,2307,366989280,8836625,Vessel,40.62364667,-80.61036333,2014-02-09 09:00:38.410,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.94,N,54,0.014501179,54,0.00160198
7298,2308,366989280,8836625,Vessel,40.62167,-80.615295,2014-02-09 09:30:58.543,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.69,N,54,0.014501179,54,0.00065113
7299,2372,366989280,8836625,Vessel,40.62329,-80.605545,2014-02-16 01:30:38.010,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.11,N,54,0.014501179,54,0.00028925
7300,3706,367057840,0,Vessel,40.62073,-80.61394,2014-02-05 09:30:26.390,46,14,"New Cumberland Locks & Dam, Ohio River, WV",5.58,N,54,0.014501179,54,0.00054078
7301,3755,367057840,0,Vessel,40.62125167,-80.61479833,2014-02-06 10:00:45.680,46,14,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.7,N,54,0.014501179,54,0.00014195
7302,3832,367057860,0,Vessel,40.622215,-80.61084,2014-02-14 09:00:44.733,44,15,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.87,N,54,0.014501179,54,0.0002945
7303,3981,367143650,16,Vessel,40.61980167,-80.61566333,2014-02-25 06:00:37.677,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.61,N,54,0.014501179,54,0.00110585
7304,4007,367143650,16,Vessel,40.62154667,-80.61342833,2014-02-25 19:00:58.220,46,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.76,N,54,0.014501179,54,0.00015711
7305,4026,367143710,0,Vessel,40.62343667,-80.60535333,2014-02-19 16:00:45.633,40,11,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.12,N,54,0.014501179,54,0.00039464
7306,4293,367168990,0,Vessel,40.62122833,-80.61433667,2014-02-14 04:30:38.720,42,11,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.71,N,54,0.014501179,54,0.00002679
7307,4329,367168990,0,Vessel,40.62317667,-80.608575,2014-02-14 23:30:59.503,42,11,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.99,N,54,0.014501179,54,0.00078395
7308,4422,367320510,0,Vessel,40.62293167,-80.60786,2014-02-15 14:00:40.650,50,12,"Marathon Petroleum, Wellsville, OH (Asphalt)",3.01,N,54,0.014501179,54,0.00040095
7309,4903,367320710,100507147,Tug,40.62186667,-80.61284333,2014-02-18 00:00:10.607,42,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.79,N,54,0.014501179,54,0.0003537
7310,5000,367320710,100507147,Tug,40.62071833,-80.614185,2014-02-25 07:30:31.653,42,13,"Marathon Petroleum, Wellsville, OH (Asphalt)",2.7,N,54,0.014501179,54,0.00050324
